"imei","source","package","os","language_group","language","country_group","country","first_token_trade_coin_pair","first_token_trade_chain_pair","first_nft_trade_token_title","first_connect_dapp","first_otc_fiat_code","airdrop_name","invite_code","red_packet_code","amt_usd","red_packet_amount","total_trade","version","red_packet_coin","red_packet_name","main_token_hold_usdt","future_total_trade","lately_login_ip","wallet_type","level_1_user_source","level_2_user_source","level_3_user_source","target","device_create_date"
"0cec66ce6a7c09ab","unknown","com.bitkeep.wallet","android","not_main","id","南亚","印度尼西亚","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","180.254.132.123","0","其他","unknown","unknown","0","2024-05-11"
"0d04caa9d14c64d9","unknown","com.bitkeep.wallet","android","not_main","fr","其他国家","突尼斯","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","197.26.37.20","4","其他","unknown","unknown","0","2024-05-11"
"0d55efa0f51d8b2e","unknown","com.bitkeep.wallet","android","main","en","南亚","印度","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","157.35.79.195","0","其他","unknown","unknown","0","2024-05-11"
"0d7eab6301892c0e","unknown","com.bitkeep.wallet","android","not_main","id","南亚","印度尼西亚","null","null","null","claims.eigenfoundation.org","null","Bitget Swap","null","null","0","0","0","8.15.0","null","null","0","0","114.10.9.109","4","运营活动","Bitget Swap","地址收集","1","2024-05-12"
"0d8076c61283a4e0","unknown","com.bitkeep.wallet","android","not_main","es_la","其他国家","哥伦比亚","core-oex","coredao-coredao","null","null","null","null","null","null","11.0528270906","0","0.785462","8.15.0","null","null","1.5967727386","0","190.107.20.154","1","其他","add_mainnet","coredao","0","2024-05-11"
"0dda2f953191bf70","unknown","com.bitkeep.wallet","android","main","en","南亚","孟加拉国","null","null","null","opensea.io","null","null","null","null","0.004549994","0","0","8.15.0","null","null","0.004549994","0","103.67.159.10","0","其他","add_mainnet","base","1","2024-05-12"
"0de7c85be5557e9e","unknown","com.bitkeep.wallet","android","main","en","其他国家","阿联酋","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","5.193.123.89","4","其他","unknown","unknown","0","2024-05-11"
"0e0ac461b6fb7083","unknown","com.bitkeep.wallet","android","main","en","其他国家","尼日利亚","null","null","null","share.bwb.site","null","null","null","null","0","0","0","8.15.0","null","null","0","0","89.41.26.61","0","其他","unknown","unknown","1","2024-05-12"
"0e784d400783c202","unknown","com.bitkeep.wallet","android","not_main","id","南亚","印度尼西亚","null","null","null","null","null","null","null","null","0.2191750353","0","0","8.15.0","null","null","0","0","114.10.151.159","0","其他","add_mainnet","suinet","1","2024-05-12"
"0ebae5bafc0ef9b7","unknown","com.bitkeep.wallet","android","main","en","中国","中国","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","223.123.3.99","0","其他","unknown","unknown","1","2024-05-12"
"0ecb4bc3bc973de0","unknown","com.bitkeep.wallet","android","main","en","其他国家","菲律宾","null","null","null","ventcoin.cc","null","null","null","null","0","0","0","8.15.0","null","null","0","0","180.190.214.184","4","其他","unknown","unknown","1","2024-05-12"
"0efbd22c2d16d881","unknown","com.bitkeep.wallet","android","main","en","其他国家","南非","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","105.245.28.209","0","其他","unknown","unknown","0","2024-05-11"
"0efd873141ff6434","unknown","com.bitkeep.wallet","android","main","en","中国","中国","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","203.101.190.70","0","其他","unknown","unknown","0","2024-05-11"
"0f1c32bd42b0b8b7","unknown","com.bitkeep.wallet","android","not_main","vi","南亚","越南","null","null","null","null","null","null","null","null","107.8860201588","0","0","8.15.0","null","null","107.2867721588","0","116.111.13.184","1","其他","unknown","unknown","0","2024-05-11"
"0f2e7a1d378f806d","unknown","com.bitkeep.wallet","android","main","en","其他国家","加纳","null","null","null","null","null","null","null","null","0.000551607","0","0","8.15.0","null","null","0.000551607","0","41.210.24.161","1","其他","add_mainnet","coredao","0","2024-05-11"
"0f38a4916df188bd","unknown","com.bitkeep.wallet","android","not_main","th","其他国家","泰国","null","null","null","ox.cash","null","null","null","null","0","0","0","8.15.0","null","null","0","0","182.232.224.61","0","其他","unknown","unknown","1","2024-05-12"
"0f4bad04bb62c3ee","unknown","com.bitkeep.wallet","android","main","en","南亚","印度","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","47.9.132.20","0","其他","unknown","unknown","1","2024-05-12"
"0f5b91fa7bee98d6","unknown","com.bitkeep.w5","android","not_main","fa","其他国家","伊朗","null","null","null","null","null","null","null","null","0","0","0","8.14.1","null","null","0","0","2.147.42.125","0","其他","unknown","unknown","1","2024-05-12"
"0f6a61a3d2dad3b0","unknown","com.bitkeep.wallet","android","main","zh","中国","美国","null","null","null","sunflower-land.com","null","null","null","null","0.4326591936","0","0","8.15.0","null","null","0.4326591936","0","39.149.31.7","1","其他","unknown","unknown","0","2024-05-11"
"0f78f81a674aefc26269746b6565709e19eeae66b0387e","unknown","com.bitkeep.chrome","chrome","main","en","南亚","孟加拉国","null","null","null","null","null","null","null","null","0","0","0","2.9.0","null","null","0","0","103.234.202.23","0","其他","unknown","unknown","0","2024-05-11"
"0f80aee7e36a38f1","unknown","com.bitkeep.w5","android","main","zh","中国","中国","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","112.38.58.228","0","其他","unknown","unknown","0","2024-05-11"
"0f86f8dd5da81107","unknown","com.bitkeep.wallet","android","not_main","id","南亚","印度尼西亚","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","114.122.238.162","0","其他","unknown","unknown","0","2024-05-11"
"0fa4c42b3649c4ef6269746b65657036a7049a02fce434","unknown","com.bitkeep.chrome","chrome","main","en","欧美","美国","null","null","null","null","null","null","null","null","0","0","0","2.9.0","null","null","0","0","69.30.77.163","0","其他","unknown","unknown","0","2024-05-11"
"0fcd0bcfe80acedd","unknown","com.bitkeep.wallet","android","not_main","ru","欧美","俄罗斯联邦","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","80.83.234.161","4","其他","unknown","unknown","1","2024-05-12"
"0fdfff206b8e89fa","unknown","com.bitkeep.wallet","android","not_main","fr","其他国家","喀麦隆","come-core","coredao-coredao","null","null","null","null","null","null","22.0952773568","0","18.21986","8.15.0","null","null","22.0952773568","0","129.0.99.10","0","其他","add_mainnet","coredao","0","2024-05-11"
"1000818274dcee3e","unknown","com.bitkeep.wallet","android","main","en","其他国家","埃及","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","154.191.162.65","4","其他","unknown","unknown","0","2024-05-11"
"1004d252bc517da2","unknown","com.bitkeep.wallet","android","not_main","hr","其他国家","克罗地亚","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","212.15.178.112","0","其他","unknown","unknown","0","2024-05-11"
"1049167555238755","unknown","com.bitkeep.wallet","android","main","en","南亚","孟加拉国","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","37.111.206.166","0","其他","unknown","unknown","1","2024-05-12"
"104b907ca0c441bf","unknown","com.bitkeep.wallet","android","main","en","欧美","美国","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","154.57.223.134","0","其他","unknown","unknown","1","2024-05-12"
"10779b1ea2337eea","unknown","com.bitkeep.app","android","main","zh","中国","中国","usdt-bnb","bnb-bnb","null","null","null","null","null","null","17.8141737726","0","1725.7862145","8.15.0","null","null","17.8141737726","0","220.163.196.45","0","邀请","channel package","invite","1","2024-05-12"
"109507b6f6bfecb10c6e33de00a0b89d","unknown","com.bitkeep.chrome","chrome","main","en","欧美","美国","null","null","null","null","null","null","null","null","0","0","0","1.4.2","null","null","0","0","161.123.151.167","0","其他","unknown","unknown","1","2024-05-12"
"10997edaf4f23a61","unknown","com.bitkeep.wallet","android","not_main","ru","其他国家","乌兹别克斯坦","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","84.54.72.91","0","其他","unknown","unknown","0","2024-05-11"
"10c1c4513d9eb2ec","unknown","com.bitkeep.wallet","android","main","en","其他国家","瑞典","null","null","null","null","null","null","null","null","20","0","0","8.15.0","null","null","20","0","94.234.103.134","4","其他","unknown","unknown","1","2024-05-12"
"10c430c7dfafd9fb3a96fc054d5fc844","unknown","com.bitkeep.chrome","chrome","main","en","南亚","越南","null","null","null","null","null","null","null","null","0","0","0","1.4.4","null","null","0","0","103.147.184.162","0","其他","unknown","unknown","1","2024-05-12"
"10df8a6770c6109c","unknown","com.bitkeep.wallet","android","main","en","其他国家","尼日利亚","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","105.112.232.3","0","其他","unknown","unknown","1","2024-05-12"
"10ed49de7c7a4a39","unknown","com.bitkeep.wallet","android","main","en","其他国家","尼日利亚","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","105.112.116.187","0","其他","unknown","unknown","0","2024-05-11"
"110821327e5d53be","unknown","com.bitkeep.w5","android","not_main","fa","欧美","英国","null","null","null","test.ancestryglobal.net","null","null","null","null","0","0","0","8.15.0","null","null","0","0","144.126.192.83","0","其他","unknown","unknown","1","2024-05-12"
"114a461db5b351436269746b6565703c924e68d9d79967","unknown","com.bitkeep.chrome","chrome","main","en","南亚","越南","null","null","null","null","null","null","null","null","0","0","0","2.9.0","null","null","0","0","71.19.251.145","0","其他","unknown","unknown","0","2024-05-11"
"1162a0494660988d","unknown","com.bitkeep.wallet","android","main","en","南亚","孟加拉国","core-usdt","coredao-coredao","null","app.pendle.finance","null","BitgetSwap","null","null","0.4194205477","0","0.003838","8.15.0","null","null","0.4189881674","0","37.111.247.101","1","运营活动","BitgetSwap","地址收集","1","2024-05-12"
"11893e2f2c2ead488d70c923ef90054b","unknown","com.bitkeep.chrome","chrome","main","en","欧美","美国","null","null","null","null","null","null","null","null","0","0","0","1.4.2","null","null","0","0","161.123.209.13","0","其他","unknown","unknown","1","2024-05-12"
"11ae4c6c61ad34ae","unknown","com.bitkeep.w5","android","main","zh","中国","中国","null","null","null","null","null","null","null","null","0","0","0","7.3.0","null","null","0","0","120.216.248.26","0","其他","unknown","unknown","0","2024-05-11"
"11bf32d49c840f6d","unknown","com.bitkeep.wallet","android","not_main","id","南亚","印度尼西亚","null","null","null","null","null","GetDrop第1期- FOMO","null","null","0","0","0","8.15.0","null","null","0","0","223.255.231.151","4","运营活动","GetDrop第1期- FOMO","地址收集","0","2024-05-11"
"11c1eadd079dac976269746b65657003b90d8a2092f8c6","unknown","com.bitkeep.chrome","chrome","main","en","欧美","西班牙","null","null","null","null","null","null","null","null","0","0","0","2.9.0","null","null","0","0","88.3.39.188","0","其他","unknown","unknown","1","2024-05-12"
"11d0cc666df93b31","unknown","com.bitkeep.wallet","android","main","en","南亚","印度","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","152.58.138.206","4","其他","unknown","unknown","0","2024-05-11"
"11dafab3dfcf7364","unknown","com.bitkeep.wallet","android","not_main","id","南亚","印度尼西亚","null","null","null","catizen-connecting.catizen.ai","null","null","null","null","0","0","0","8.15.0","null","null","0","0","180.247.4.197","0","其他","unknown","unknown","0","2024-05-11"
"11f4262e0f3cc221","unknown","com.bitkeep.wallet","android","main","en","其他国家","意大利","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","109.118.118.51","4","其他","unknown","unknown","0","2024-05-11"
"121017a746dce094a650071ec1e778d7","unknown","com.bitkeep.chrome","chrome","main","en","欧美","美国","null","null","null","null","null","null","null","null","0","0","0","1.4.2","null","null","0","0","161.123.215.151","0","其他","unknown","unknown","1","2024-05-12"
"1210193b40bb7546","unknown","com.bitkeep.wallet","android","main","en","南亚","印度","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","87.74568","152.58.35.76","0","其他","unknown","unknown","1","2024-05-12"
